query_id,run_name,nDCG@10,nDCG@20,Recall@10,Recall@20,Recall@100
2,rrf_bm25_all_plus_eligibility,0.4342648940640066,0.39690816068822243,0.055865921787709494,0.1005586592178771,0.3240223463687151
3,rrf_bm25_all_plus_eligibility,0.03263394213147008,0.03263394213147008,0.1,0.1,0.2
4,rrf_bm25_all_plus_eligibility,0.12092112069577589,0.13607132154743787,0.05714285714285714,0.08571428571428572,0.2571428571428571
5,rrf_bm25_all_plus_eligibility,0.7825923916349999,0.6163242186530351,0.08490566037735849,0.1320754716981132,0.37735849056603776
6,rrf_bm25_all_plus_eligibility,0.10174496131323371,0.27978872316967085,0.06896551724137931,0.3103448275862069,0.5862068965517241
7,rrf_bm25_all_plus_eligibility,0.3127093761030529,0.2611058559941152,0.07547169811320754,0.1320754716981132,0.33962264150943394
8,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.1111111111111111
9,rrf_bm25_all_plus_eligibility,0.3803972423852212,0.42149370582602824,0.07142857142857142,0.11904761904761904,0.4126984126984127
10,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.0
11,rrf_bm25_all_plus_eligibility,0.3049522941194597,0.3359343965375922,0.1323529411764706,0.20588235294117646,0.45588235294117646
12,rrf_bm25_all_plus_eligibility,0.5810316689687154,0.49817237455553237,0.05504587155963303,0.09174311926605505,0.43119266055045874
13,rrf_bm25_all_plus_eligibility,0.09912316120484518,0.15373200444823995,0.05084745762711865,0.1694915254237288,0.423728813559322
14,rrf_bm25_all_plus_eligibility,0.20392495072616545,0.21693982519873697,0.10526315789473684,0.15789473684210525,0.3157894736842105
15,rrf_bm25_all_plus_eligibility,0.22601648693706708,0.249489879341244,0.08620689655172414,0.15517241379310345,0.3275862068965517
16,rrf_bm25_all_plus_eligibility,0.0,0.10590057946352387,0.0,0.0975609756097561,0.2682926829268293
17,rrf_bm25_all_plus_eligibility,0.4053931504379376,0.4540006377618902,0.03680981595092025,0.08588957055214724,0.3128834355828221
18,rrf_bm25_all_plus_eligibility,0.1838140115104777,0.16368046727920035,0.05405405405405406,0.06756756756756757,0.33783783783783783
19,rrf_bm25_all_plus_eligibility,0.22512611317739542,0.30061677233033013,0.04225352112676056,0.11267605633802817,0.43661971830985913
20,rrf_bm25_all_plus_eligibility,0.03830669583802165,0.12989942415735053,0.043478260869565216,0.13043478260869565,0.43478260869565216
21,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.0
22,rrf_bm25_all_plus_eligibility,0.2261679459121852,0.18558247461579422,0.12,0.14,0.56
23,rrf_bm25_all_plus_eligibility,0.30720057700710823,0.2919491320845018,0.0743801652892562,0.12396694214876033,0.38016528925619836
24,rrf_bm25_all_plus_eligibility,0.7357077393234395,0.6941098520668074,0.07407407407407407,0.14814814814814814,0.5
25,rrf_bm25_all_plus_eligibility,0.40945098216664155,0.3961218397147418,0.0851063829787234,0.19148936170212766,0.46808510638297873
26,rrf_bm25_all_plus_eligibility,0.40030752949257825,0.34892176166206434,0.19230769230769232,0.23076923076923078,0.5
27,rrf_bm25_all_plus_eligibility,0.22590925029268177,0.27002233504735607,0.06363636363636363,0.11818181818181818,0.33636363636363636
28,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.30864197530864196
29,rrf_bm25_all_plus_eligibility,0.10835467081466726,0.14642246042161663,0.04819277108433735,0.10843373493975904,0.3373493975903614
30,rrf_bm25_all_plus_eligibility,0.33775723131905416,0.25869366744647065,0.13333333333333333,0.15,0.5166666666666667
31,rrf_bm25_all_plus_eligibility,0.1657189473122863,0.1551877695062078,0.09803921568627451,0.11764705882352941,0.27450980392156865
