query_id,ndcg@10,ndcg@20,recall@10,recall@20,recall@100
1,0.9043023324320565,0.8769748780180783,0.029585798816568046,0.05325443786982249,0.21893491124260356
2,0.8812355414181506,0.8629790242897013,0.025925925925925925,0.037037037037037035,0.16296296296296298
3,0.0,0.24465054211822604,0.0,0.011904761904761904,0.05952380952380952
4,0.0,0.0,0.0,0.0,0.021052631578947368
5,0.4744352910551497,0.4744352910551497,0.009950248756218905,0.009950248756218905,0.0845771144278607
6,0.7280637298255845,0.7243680553267144,0.02857142857142857,0.03333333333333333,0.12380952380952381
7,0.5706417189553201,0.5515560042379437,0.012422360248447204,0.018633540372670808,0.08695652173913043
8,0.38685280723454163,0.44152433519440987,0.006535947712418301,0.032679738562091505,0.11764705882352941
9,0.38685280723454163,0.4449665865002143,0.004672897196261682,0.028037383177570093,0.18691588785046728
10,1.0,1.0,0.0851063829787234,0.0851063829787234,0.0851063829787234
11,0.7056601358367376,0.7089188101559104,0.047619047619047616,0.06349206349206349,0.30158730158730157
12,0.7130876575924202,0.733933723797175,0.03355704697986577,0.0738255033557047,0.28859060402684567
13,0.38685280723454163,0.3709499999374097,0.007246376811594203,0.021739130434782608,0.13043478260869565
14,0.7903864795495061,0.7147552684184743,0.006802721088435374,0.013605442176870748,0.10204081632653061
15,0.39780880120575696,0.39780880120575696,0.007692307692307693,0.007692307692307693,0.057692307692307696
16,0.3562071871080222,0.34228668169161647,0.007246376811594203,0.021739130434782608,0.09420289855072464
17,0.34874548317687365,0.4744144917659278,0.00796812749003984,0.027888446215139442,0.1553784860557769
18,1.0,0.9599140384998343,0.02912621359223301,0.038834951456310676,0.11650485436893204
19,0.7087305358257976,0.7087620243578627,0.0392156862745098,0.0718954248366013,0.20261437908496732
20,0.31546487678572877,0.31546487678572877,0.014285714285714285,0.014285714285714285,0.15714285714285714
21,0.8503449055347546,0.7776375353925027,0.03773584905660377,0.05660377358490566,0.11320754716981132
22,0.6900732288838718,0.6885476970970082,0.0364963503649635,0.072992700729927,0.1897810218978102
23,0.5577069983340555,0.5709210450203048,0.011235955056179775,0.026217228464419477,0.08614232209737828
24,0.9971876401972103,0.982902381446535,0.056962025316455694,0.10126582278481013,0.35443037974683544
25,0.35513560879968237,0.37113802604968926,0.0196078431372549,0.029411764705882353,0.08823529411764706
26,0.2890648263178879,0.2890648263178879,0.00625,0.00625,0.1
27,0.5894966717965162,0.5994601352608351,0.008583690987124463,0.02575107296137339,0.11587982832618025
28,0.8776711266950271,0.8394123720410579,0.018518518518518517,0.024691358024691357,0.07407407407407407
29,0.8194270280062366,0.7611673710253207,0.011627906976744186,0.023255813953488372,0.08527131782945736
30,0.6731859899385332,0.6731859899385332,0.02666666666666667,0.02666666666666667,0.21333333333333335
31,0.9558295932317544,0.9090365989831944,0.023255813953488372,0.05232558139534884,0.1686046511627907
32,0.6528334209984507,0.6479351559713782,0.07547169811320754,0.09433962264150944,0.1320754716981132
33,0.9197207891481876,0.9197207891481876,0.009569377990430622,0.009569377990430622,0.019138755980861243
34,0.6309297535714575,0.6309297535714575,0.006666666666666667,0.006666666666666667,0.013333333333333334
35,0.7565930127284722,0.7435290558615701,0.022988505747126436,0.034482758620689655,0.13218390804597702
36,0.49618471066912484,0.5297268750638773,0.009708737864077669,0.019417475728155338,0.05501618122977346
37,0.657583231830796,0.6773294346715926,0.024193548387096774,0.04032258064516129,0.10887096774193548
38,0.8051678136166843,0.8051678136166843,0.08641975308641975,0.08641975308641975,0.08641975308641975
39,0.6403591454578191,0.6278902042972999,0.05084745762711865,0.06779661016949153,0.06779661016949153
40,0.8670870086853021,0.8102944256907445,0.23076923076923078,0.3076923076923077,0.3076923076923077
41,0.9362328231164595,0.89002790117255,0.01948051948051948,0.03571428571428571,0.08441558441558442
42,0.0,0.0,0.0,0.0,0.04225352112676056
43,0.872817034020841,0.8651498607255039,0.05806451612903226,0.10967741935483871,0.3161290322580645
44,0.6727121162120745,0.7463607648694078,0.03076923076923077,0.06666666666666667,0.18461538461538463
45,0.8829328720332256,0.8672442254510971,0.03763440860215054,0.06451612903225806,0.2956989247311828
46,0.8954442351097145,0.8611299302704561,0.04504504504504504,0.07207207207207207,0.24324324324324326
47,0.45735927086898054,0.5018164895246611,0.011278195488721804,0.022556390977443608,0.10150375939849623
48,0.73800260722101,0.7691354590211466,0.10606060606060606,0.19696969696969696,0.45454545454545453
49,0.8146122357296078,0.8036782285526988,0.07792207792207792,0.14285714285714285,0.2987012987012987
50,0.8695877221114886,0.766630222381939,0.21739130434782608,0.34782608695652173,0.4782608695652174
51,0.5,0.5,0.014084507042253521,0.014084507042253521,0.1267605633802817
52,0.4945133916623382,0.4818607412300153,0.029411764705882353,0.058823529411764705,0.19117647058823528
53,0.5049780322627869,0.5049780322627868,0.06521739130434782,0.06521739130434782,0.17391304347826086
54,0.0,0.3006005744536427,0.0,0.02666666666666667,0.12
55,0.5249810332008933,0.5249810332008933,0.05128205128205128,0.05128205128205128,0.23076923076923078
56,0.6303779774895424,0.6750236831479879,0.05813953488372093,0.12790697674418605,0.47674418604651164
57,0.4532759539740693,0.48680251806608654,0.024691358024691357,0.037037037037037035,0.13580246913580246
58,0.9682314150231827,0.8160199241434316,0.029411764705882353,0.0661764705882353,0.34558823529411764
59,0.9044130916870595,0.8168653084092434,0.011396011396011397,0.02849002849002849,0.11396011396011396
60,0.9794653631264242,0.8978721276140106,0.02512562814070352,0.04522613065326633,0.1407035175879397
61,0.43067655807339306,0.45676637458530495,0.005263157894736842,0.021052631578947368,0.042105263157894736
62,1.0,1.0,0.0036363636363636364,0.0036363636363636364,0.05454545454545454
63,0.45560514958746035,0.39702583327671365,0.045454545454545456,0.06818181818181818,0.1590909090909091
64,0.8065735963827293,0.7183199390038594,0.009852216748768473,0.019704433497536946,0.07881773399014778
65,0.0,0.0,0.0,0.0,0.07079646017699115
66,0.6309297535714575,0.6309297535714575,0.020833333333333332,0.020833333333333332,0.041666666666666664
67,0.7595508568370769,0.7694239978693376,0.050955414012738856,0.08917197452229299,0.27388535031847133
68,0.4626735158880084,0.5260445110448444,0.018292682926829267,0.04878048780487805,0.10975609756097561
69,1.0,1.0,0.012658227848101266,0.012658227848101266,0.02531645569620253
70,0.715860823485888,0.7148064110259568,0.017316017316017316,0.025974025974025976,0.030303030303030304
71,0.6199062332840657,0.6199062332840657,0.010869565217391304,0.010869565217391304,0.010869565217391304
72,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
73,0.8694928053008425,0.8694225699963689,0.12121212121212122,0.15151515151515152,0.16666666666666666
74,0.8710785440003369,0.8710785440003369,0.23076923076923078,0.23076923076923078,0.23076923076923078
75,0.448643819352159,0.5228547553786081,0.005865102639296188,0.026392961876832845,0.07624633431085044
