query_id,ndcg@10,ndcg@20,recall@10,recall@20,recall@100
1,0.9787950465815364,0.95513773708795,0.05917159763313609,0.10650887573964497,0.27218934911242604
2,0.9376808996996259,0.9093533096510408,0.03333333333333333,0.05925925925925926,0.24074074074074073
3,0.41888613325077506,0.4247077848067622,0.023809523809523808,0.03571428571428571,0.047619047619047616
4,0.3562071871080222,0.3580028106829147,0.010526315789473684,0.021052631578947368,0.10526315789473684
5,0.5492749821134021,0.5504247774110425,0.014925373134328358,0.029850746268656716,0.1890547263681592
6,0.7709952806667166,0.7860735481315038,0.02857142857142857,0.05714285714285714,0.0761904761904762
7,0.9052181617170642,0.8723896126741641,0.024844720496894408,0.043478260869565216,0.16149068322981366
8,0.45560514958746035,0.45560514958746035,0.013071895424836602,0.013071895424836602,0.0196078431372549
9,0.8497378014613879,0.7601065839491812,0.028037383177570093,0.06542056074766354,0.22897196261682243
10,0.0,0.0,0.0,0.0,0.0
11,0.8918195074012367,0.899319079235259,0.06349206349206349,0.11904761904761904,0.24603174603174602
12,0.9485988928657669,0.8798718702670979,0.03355704697986577,0.08053691275167785,0.3422818791946309
13,0.4415801103577823,0.4729661514482957,0.014492753623188406,0.028985507246376812,0.16666666666666666
14,0.9598321530942523,0.9454874915330859,0.027210884353741496,0.03741496598639456,0.06462585034013606
15,0.3010299956639812,0.4385226638233392,0.0038461538461538464,0.019230769230769232,0.09230769230769231
16,0.49844278935684555,0.5068611586481083,0.021739130434782608,0.028985507246376812,0.07971014492753623
17,0.6271823208439088,0.5883480718866324,0.01593625498007968,0.043824701195219126,0.2151394422310757
18,0.7220831742962314,0.7326928885774506,0.024271844660194174,0.043689320388349516,0.12135922330097088
19,0.8582024947290003,0.8512048634040487,0.058823529411764705,0.10457516339869281,0.2549019607843137
20,0.2890648263178879,0.35099772288201764,0.014285714285714285,0.04285714285714286,0.14285714285714285
21,0.38685280723454163,0.38685280723454163,0.018867924528301886,0.018867924528301886,0.018867924528301886
22,0.8068112413205675,0.817729869127971,0.051094890510948905,0.12408759124087591,0.25547445255474455
23,0.8698288635472491,0.8795092258462781,0.033707865168539325,0.04868913857677903,0.19101123595505617
24,0.923431839485009,0.9027535025462965,0.056962025316455694,0.0949367088607595,0.2911392405063291
25,1.0,0.5431558839520763,0.00980392156862745,0.049019607843137254,0.18627450980392157
26,0.5075798746984477,0.55754378152746,0.01875,0.05,0.0875
27,0.6011560213258084,0.6102120192784409,0.017167381974248927,0.04291845493562232,0.1759656652360515
28,0.9674679834891693,0.7035140990973023,0.009259259259259259,0.018518518518518517,0.06481481481481481
29,0.8503978018773211,0.7198792852274589,0.023255813953488372,0.03488372093023256,0.1124031007751938
30,0.6755382432938523,0.7269812782753066,0.04666666666666667,0.08666666666666667,0.22666666666666666
31,0.8833628303930077,0.8701722798498885,0.03488372093023256,0.05813953488372093,0.1511627906976744
32,0.8216190171512424,0.8216190171512422,0.09433962264150944,0.09433962264150944,0.11320754716981132
33,0.5,0.44844249824872334,0.004784688995215311,0.009569377990430622,0.03349282296650718
34,1.0,1.0,0.006666666666666667,0.006666666666666667,0.05333333333333334
35,0.6713613489025858,0.6557637393701921,0.022988505747126436,0.04597701149425287,0.11494252873563218
36,0.5477661730524246,0.5559172145038886,0.012944983818770227,0.019417475728155338,0.038834951456310676
37,0.9669850519151656,0.9256841764217483,0.020161290322580645,0.03225806451612903,0.04435483870967742
38,1.0,1.0,0.024691358024691357,0.024691358024691357,0.037037037037037035
39,0.5,0.5,0.03389830508474576,0.03389830508474576,0.03389830508474576
40,0.9217868789962071,0.9217868789962071,0.23076923076923078,0.23076923076923078,0.23076923076923078
41,0.8005334227678468,0.7953050909825018,0.016233766233766232,0.01948051948051948,0.03571428571428571
42,0.0,0.26264953503719357,0.0,0.014084507042253521,0.028169014084507043
43,0.9551027897448285,0.9097698879960209,0.05806451612903226,0.10967741935483871,0.3225806451612903
44,0.73672839926874,0.792081171988373,0.041025641025641026,0.07179487179487179,0.09743589743589744
45,0.8942915494721987,0.8790163491355341,0.043010752688172046,0.07526881720430108,0.22043010752688172
46,0.9683310355387569,0.9450467852370529,0.06306306306306306,0.08108108108108109,0.2972972972972973
47,0.9196361597724811,0.8869285538429316,0.02631578947368421,0.03759398496240601,0.11278195488721804
48,0.9533745407910319,0.9563941503157107,0.13636363636363635,0.2727272727272727,0.42424242424242425
49,0.8976589348662396,0.8908574500602682,0.1038961038961039,0.12987012987012986,0.23376623376623376
50,0.8186674144176718,0.775352881641772,0.21739130434782608,0.30434782608695654,0.391304347826087
51,0.5355655108581614,0.5594774413111475,0.04225352112676056,0.09859154929577464,0.323943661971831
52,0.38685280723454163,0.429763464211239,0.014705882352941176,0.04411764705882353,0.20588235294117646
53,0.5338931479009518,0.4964012586898333,0.043478260869565216,0.06521739130434782,0.10869565217391304
54,0.57574523320372,0.6000578183380988,0.06666666666666667,0.10666666666666667,0.4
55,0.5640920940185894,0.5448994865837499,0.05128205128205128,0.10256410256410256,0.15384615384615385
56,0.6670380310737477,0.7217551224725084,0.08139534883720931,0.16279069767441862,0.4883720930232558
57,0.6177170505604602,0.6491123968967679,0.030864197530864196,0.04938271604938271,0.07407407407407407
58,0.9465778504142199,0.8343093048611718,0.03676470588235294,0.10294117647058823,0.38235294117647056
59,0.8561663437812025,0.8445648815669712,0.019943019943019943,0.037037037037037035,0.1225071225071225
60,0.8538369105149937,0.8248885060773282,0.02512562814070352,0.05527638190954774,0.18090452261306533
61,0.66967181649423,0.6518199427713438,0.010526315789473684,0.015789473684210527,0.07894736842105263
62,0.4428428143516341,0.527831526041241,0.014545454545454545,0.02909090909090909,0.14909090909090908
63,0.8302310645465178,0.7576932346173016,0.06818181818181818,0.11363636363636363,0.11363636363636363
64,0.9378773695257355,0.9067999665500703,0.024630541871921183,0.029556650246305417,0.1330049261083744
65,0.5,0.5,0.008849557522123894,0.008849557522123894,0.017699115044247787
66,0.0,0.0,0.0,0.0,0.0
