passage_id,doc_id,section,passage_text,title,condition,doc_rank_bm25,doc_score_bm25,cross_score,passage_rank
NCT00865358::eligibility::0,NCT00865358,eligibility,"Inclusion Criteria: 1. 18-64 years old. The rationale for including adults only less than 65 years old is that the causes of low back pain in older persons are more likely to be multifactorial (e.g., degenerative disk disease, spinal canal stenosis, fractures) and less likely to be the non-specific muscular type that our yoga protocol was designed to address. A study of yoga for low back pain in individuals > 65 years old is important. However, the ideal design would likely benefit from a yoga protocol specifically designed for this purpose. 2. Current non-specific low back pain lasting at least 12 weeks. Non-specific refers to predominantly muscular and ligamentous causes for the low back pain, and the absence of clear symptoms and signs of other causes of low back pain (e.g., herniated disk). This will be ascertained during the eligibility screening process using the Eligibility Screening Instrument (see Sect. S). This instrument was adapted from eligibility screening tools used in multiple published trials of CAM therapies for chronic low back pain by Karen Sherman PhD and Daniel Cherkin PhD.",Yoga for Chronic Low Back Pain,,5,69.1582595082716,-1.8277149,1
NCT04155970::eligibility::0,NCT04155970,eligibility,"Inclusion Criteria: - Patients with acute non-specific low back pain (NSLBP), without leg pain, of at least 2 weeks duration, but no more than 4 weeks duration - Patients between the ages of 18 and 65 Exclusion Criteria: - Patients who cannot understand written English and unable to provide full informed consent. - Patients who are currently involved in another research study - Patients with a BMI over 30 (less likely to obtain the required information from the images) - Pregnancy or potentially pregnant - Previous ionising radiation exposure within the last 6 months greater than 8mSv. - Previous lumbar spine surgery, as well as recent abdominal or pelvic surgery (within the last 12 months). - Scoliosis or positive Adams forward Bending Test for Scoliosis. - Diagnosed Osteoporosis (Bone Density Scan) - Patients with a numeric pain scale of 8 or more, or 2 or less, taken at the New Patient Examination Appointment. - Manual therapy already received for this episode of NSLBP - Litigation or compensation pending - Diagnosis of depression (by a medical doctor) within the last 12 months.",The Biomechanical Effects of Manual Therapy - A Feasibility Study,,4,69.67927383919634,-2.8327327,2
NCT00865358::eligibility::2,NCT00865358,eligibility,"However, since this pilot study is specifically targeting minorities with chronic low back pain, we will purposefully allocate 80% (24 of 30) of the openings in the study to minority subjects (ascertained by self-report). 7. Consent to participate. Exclusion Criteria: 1. Age > 64 years old. 2. Yoga use in the previous 12 months. 3. Inability to understand English at a level necessary to follow yoga class instructions. 4. Pregnancy - although back pain in pregnancy is common and may be amenable to yoga, the causes of the pain are likely different than non specific chronic low back pain in nonpregnant adults. 5. Change in pain medications four weeks or fewer prior to enrollment. 6. Other back pain treatments (e.g., physical therapy, epidural steroid injection, chiropractic, acupuncture) anticipated to begin in the next 6 months or initiated less than four weeks prior to enrollment. 7. Ongoing or planned litigation related to back pain. Ongoing or planned workers' compensation, disability, or personal injury claims related to back pain. Litigation or claims that have been resolved or settled are not exclusion criteria. 8.",Yoga for Chronic Low Back Pain,,5,69.1582595082716,-3.2158408,3
NCT02108509::detailed_description::1,NCT02108509,detailed_description,"A meta-analysis of 11 observational studies of chronic pancreatitis reported the prevalence of osteopenia to be 39.8% and osteoporosis 23.4%, with the cumulative prevalence of low bone density (osteopenia and osteoporosis) being almost 65%. Interestingly, out of the eleven studies in this meta-analysis, eight were performed in Europe, two in India, and one in South America. Some studies in chronic pancreatitis have described a link between Vitamin D deficiency and risk for low bone density. Other proposed risk factors for low bone density in this patient population include age, gender, malnutrition, alcohol use, smoking, and variation and duration of pancreatitis. However, other potential novel risk factors for low bone density exist in patients with chronic pancreatitis. These factors include chronic use of opioid medications and hypogonadism. Opioid use is prominent in patients with chronic pancreatitis. At least 85% of patients suffering from chronic pancreatitis will develop pain and despite many different treatment methods, many patients with chronic pancreatitis do not get respite from their pain, even after several years.",Bone Disease in Chronic Pancreatitis: A Complex Phenomenon,,7,68.93141170697005,-3.4044552,4
NCT00290589::eligibility::0,NCT00290589,eligibility,"Inclusion Criteria: - 21-50 years old, non-traumatic low back pain for one week or less, Exclusion Criteria: - fever, pregnancy, lactation, allergy or intolerance to study medication, suspected active oncologic, urologic, or gynecologic disease",A Trial of Corticosteroids for Low Back Pain,,16,67.33250075615369,-3.4572952,5
NCT03065894::summary::0,NCT03065894,summary,"This study aims to examine patient outcomes following risk stratification for low back pain in Family Medicine combined with either matched physical therapy (PT - i.e., stratified-specific PT) treatments or current treatment in primary care across The University of Vermont Health Network.",Risk Stratification in Primary Care Combined With Stratified-specific Physical Therapy Care for Low Back Pain,,17,67.12649520846573,-3.862368,6
NCT00101790::eligibility::0,NCT00101790,eligibility,"Inclusion Criteria: - Males and females, 21 years of age or older - Having mechanical low back pain (LBP) that is predominantly axial, i.e., subjects with low back pain with proximal radiation (above the knee), or subjects with low back pain with distal radiation of pain (below the knee), only if their low back pain component is 50% or more than their leg pain component. This pain will have been present for at least 3 months, with a minimum, average pain score of 4 on a 0-10 numeric rating scale [NRS; a score of 4 is associated with pain of ""moderate"" intensity, and its use as a cutoff value is supported by the clinical relevance of similar scores found by others. - MRI evidence of multiple level disc degeneration and vertebral changes consistent with the diagnosis of degenerative disc disease or spondylotic disease of the spine. - Being capable of reading at a sixth-grade level.",A Pilot Trial of Intravenous (IV) Pamidronate for Low Back Pain,,12,68.15675465641534,-3.9081411,7
NCT02108509::summary::0,NCT02108509,summary,"The purpose of this study is to define the prevalence of low bone density (osteopenia/osteoporosis) in patients with chronic pancreatitis. Secondary aims include investigating the prevalence of hypogonadism (low sex hormones) in patients with chronic pancreatitis and determining if hypogonadism and/or use of narcotic pain medications are risk factors for low bone density in this patient population. 1. Hypothesis: Patients with chronic pancreatitis are at increased risk of low bone density (osteopenia/osteoporosis), and hypogonadism (low sex hormone levels) and narcotic pain medication use are independent risk factors for the development of low bone density in this patient population. 2. The outcome measures include: i) Prevalence of low bone density (osteopenia/osteoporosis) in patients with chronic pancreatitis (as determined by DXA scan and fracture history). ii) Prevalence of hypogonadism (low sex hormones) in patients with chronic pancreatitis (as determined by sex hormone levels and clinical history). iii) Identification of hypogonadism and/or opioid use as risk factors for low bone density in patients with chronic pancreatitis (as determined by univariate and multivariate analysis of multiple risk factors). 3. After obtaining written consent from potential subjects, a questionnaire will be performed outlining risk factors for low bone density. Dual X-ray absorptiometry (DXA scan) will be performed to evaluate for low bone density and a blood test will be performed to evaluate for low sex hormones, low levels of vitamin D, and other risk factors for low bone density.",Bone Disease in Chronic Pancreatitis: A Complex Phenomenon,,7,68.93141170697005,-4.0223265,8
