passage_id,doc_id,section,passage_text,title,condition,doc_rank_bm25,doc_score_bm25,cross_score,passage_rank
NCT00843310::detailed_description::0,NCT00843310,detailed_description,"Current multiple myeloma therapies, typically an induction regimen followed by consolidation therapy with high dose chemotherapy and autologous stem cell rescue (autologous transplantation), can induce remission but relapse and death are inevitable. A growing body of literature suggests that consolidation therapy with autologous transplantation does not confer additional survival benefit and may have increased procedure-related morbidity and mortality in patients over 65 years old. Autologous transplantation is no longer recommended as standard care for this population. In addition, certain patients may not be eligible for autologous transplantation due to co-morbid medical conditions or may elect not to undergo the procedure for personal reasons. The historic standard of care for multiple myeloma patients who were not eligible for autologous transplantation for consolidation was induction therapy with melphalan/ prednisone (MP), often followed by some form of maintenance therapy after achievement of complete or partial remission. A recent phase 3 study showed that the addition of thalidomide to MP (MPT) demonstrated higher overall and complete response rates.","Combination of Revlimid, Melphalan and Dexamethasone as First Line Treatment for Multiple Myeloma",,13,273.8741765810493,-1.5110729,1
NCT00792142::summary::0,NCT00792142,summary,RATIONALE: Bortezomib and thalidomide may stop the growth of multiple myeloma by blocking blood flow to the cancer. Bortezomib may also stop the growth of cancer cells by blocking some of the enzymes needed for cell growth. Giving bortezomib together with thalidomide and dexamethasone may kill any cancer cells that remain after high-dose melphalan and stem cell transplant in patients with multiple myeloma. PURPOSE: This phase II trial is studying the side effects of giving bortezomib together with thalidomide and dexamethasone after melphalan and stem cell transplant and to see how well it works in treating patients with stage I-III multiple myeloma.,"Bortezomib, Thalidomide, and Dexamethasone After Melphalan and Stem Cell Transplant in Treating Patients With Stage I-III Multiple Myeloma",,7,276.31552335427176,-2.5405967,2
NCT00981708::detailed_description::1,NCT00981708,detailed_description,"Thalidomide has shown significant activity in multiple myeloma patients with relapsing or refractory disease and even more in newly diagnosed patients. However, thalidomide causes somnolence, fatigue, constipation, and peripheral neuropathy and is not well tolerated in patients with AL amyloidosis. Lenalidomide is a small molecule structurally related to thalidomide with potent immunomodulatory effects. Lenalidomide has been found to be significantly active in relapsed multiple myeloma both in vitro and in Phase I, II and III clinical trials, including patients who had previously failed thalidomide. Unlike thalidomide, lenalidomide causes no significant sedation, constipation, neuropathy, or rash. Deep vein thrombosis ,especially in combination with dexamethasone, has been reported . Combination of thalidomide with with alkylating agents (such as melphalan or cyclophosphamide) have been very active in patients with myeloma and have superior activity than combinations of alkylating agents with steroids alone. However, the toxicity profile of thalidomide is problematic for this combination in patients with AL.","Lenalidomide, Dexamethasone and Cyclophosphamide in Amyloidosis (AL)",,4,282.8191485292648,-2.5792077,3
NCT00306813::detailed_description::0,NCT00306813,detailed_description,"Multiple myeloma is an incurable disease that is characterized by the malignant proliferation of plasma cells. It is the second most common hematological malignancy, is invariable fatal. The primary approach for treatment of multiple myeloma is systemic chemotherapy. Conventional chemotherapy with melphalan and prednisone (MP) has increased the survival from 12-17 months to approximately 3 years. But several other studies have shown that combination therapy with addition of other agents such as cyclophosphamide, nitroureas or anthracyclins does not improve the prognosis of patients with multiple myeloma. During the past few years it has been demonstrated that high dose chemotherapy followed by autologous stem cell transplantation can prolong the overall survival of myeloma patients and therefore became the standard of care for younger patients. Since it has been demonstrated that high dose chemotherapy is also well tolerated by the elderly high dose chemotherapy is recommended for patients up to an age of about 70 if there is no relevant comorbidity. Thus, the development of more effective regimens for the teatment of relapsed or refractory myeloma patients is urgently needed.","Evaluation of Lenalidomide, Doxorubicin and Dexamethasone (RAD) in Patients With Relapsed or Refractory Multiple Myeloma",,12,274.207445101625,-2.6764128,4
NCT00135200::detailed_description::1,NCT00135200,detailed_description,"With the exception of the recent report, which showed a superior response rate to the combination of thalidomide with dexamethasone versus dexamethasone pulses (Rajkumar et al., 2004), multiple other comparative studies did not show superiority of any of these regimens for overall survival. Complete responses to any of these regimens are observed infrequently (< 5%). Patients who complete initial therapy, usually proceed to high dose chemotherapy with autologous stem cell transplant support. Alternatively, patients may be placed on maintenance regimen or can be observed. Except for one study with alternate day high dose of Prednisone (Berenson et al., 2002), no convincing evidence exists that maintenance impacts the natural history of the disease (Kyle, 2002; The Myeloma Trialists' Collaborative Group, 2001). High dose chemotherapy has been used as consolidation in multiple myeloma by a number of investigators (Barlogie et al., 1986; Cunningham et al., 1994; Harousseau et al., 1995).",Clinical Trial of Consolidation Treatment With Iodine I 131 Tositumomab for Multiple Myeloma,,6,276.89101350813615,-2.736978,5
NCT00586014::summary::0,NCT00586014,summary,"The purpose of this phase II study is to assess the toxicity and efficacy of sequentially administered high dose chemotherapy followed by autologous stem cell rescue in the treatment of multiple myeloma. Prior studies have shown that dose-intensified melphalan can produce higher response rates and complete remission in some patients. Over the past several years, multiple phase II studies utilizing high dose chemotherapy or high dose chemo-radiotherapy with autologous marrow or peripheral blood stem cell rescue have demonstrated improved response rates and survival rates compared to historical controls. Recently a prospective randomized trial has demonstrated improved response rates, response duration and overall survival utilizing high dose therapy with autologous bone marrow support compared to standard chemotherapy. The primary cause of failure is relapse and it is unclear how many, if any, patients are cured by this approach. Based on observations of efficacy in Hodgkin's Disease, Non-Hodgkin's Lymphoma, and breast cancer, an approach utilizing sequential high dose chemotherapy in multiple myeloma was developed. This protocol tests the sequential regimen in multiple myeloma patients who have responded to a standard dose chemotherapy regimen prior to enrollment.",High Dose Sequential Therapy and Autologous Stem Cell Rescue for Multiple Myeloma,,2,284.89559522776494,-2.872942,6
NCT00564200::eligibility::0,NCT00564200,eligibility,"Inclusion Criteria: - Patient is, in the investigator's opinion, willing and able to comply with the protocol requirements. - Patient has given voluntary written informed consent before performance of any study-related procedure not part of normal medical care, with the understanding that consent may be withdrawn by the patient at any time without prejudice to their future medical care. - Age over 18 and under 67 years old. - Patient diagnosed with symptomatic Multiple Myeloma based on standard criteria with bad prognosis. This factor is associated with at least one of the clinical alterations defined as follows: Patient who displayed a Monosomy of chromosome 13 or other adverse cytogenetic abnormality. Patient in first relapse. Patient with relapsed multiple myeloma after autologous transplantation. - Patient has a ECOG performance status <= 2. - Patient has a life-expectancy >3 months. - Patients who are candidates for autologous transplantation. - Patients must have HLA-identical sibling donors.",MINIALO-VELCADE2005: A Study of Bortezomib (Velcade) Treated Multiple Myeloma Patients Pre and Post Allogeneic Haematopoietic Progenitor Cell Transplant With no Myeloablative Conditioning,,17,271.894078406309,-2.9837112,7
NCT00564200::detailed_description::0,NCT00564200,detailed_description,"Multiple Myeloma is a plasma cell disorder characterized by an uncontrolled proliferation of bone marrow plasma cells leading to skeletal destruction with bone pain, anemia, renal failure, hypercalcemia, recurrent bacterial infections and extramedullary plasmacytomas. It accounts for 1% of all malignancies and slightly more than 10% of hematologic malignancies, with an annual incidence of about four per 100.000. Although this disease is incurable with a median survival of about 3 years, remarkable treatment advances have been recently made, including high-dose therapy followed by stem cell rescue and, particularly, the introduction of novel promising agents with new mechanisms of action. The treatment with alquilant agents, melphalan or cyclophosphamide combined with prednisone has a median of no more than 3 years survival rate in approximately 50%. The chemotherapy combination and high-dose dexamethasone increases response rate with minimal effects in survival benefit.",MINIALO-VELCADE2005: A Study of Bortezomib (Velcade) Treated Multiple Myeloma Patients Pre and Post Allogeneic Haematopoietic Progenitor Cell Transplant With no Myeloablative Conditioning,,17,271.894078406309,-3.0407314,8
